id,name,wiki_url,drugbank_url
DB12666,Emapunil,,https://go.drugbank.com/drugs/DB12666
DB12667,Protionamide,,https://go.drugbank.com/drugs/DB12667
DB12668,Metenkefalin,,https://go.drugbank.com/drugs/DB12668
DB12669,4SC-203,,https://go.drugbank.com/drugs/DB12669
DB12670,Rolofylline,,https://go.drugbank.com/drugs/DB12670
DB12671,Beloranib,,https://go.drugbank.com/drugs/DB12671
DB12672,Icaritin,,https://go.drugbank.com/drugs/DB12672
DB12673,ATX-914,,https://go.drugbank.com/drugs/DB12673
DB12674,Lurbinectedin,,https://go.drugbank.com/drugs/DB12674
DB12675,PF-04995274,,https://go.drugbank.com/drugs/DB12675
DB12676,Modufolin,,https://go.drugbank.com/drugs/DB12676
DB12677,Soblidotin,,https://go.drugbank.com/drugs/DB12677
DB12678,Relamorelin,,https://go.drugbank.com/drugs/DB12678
DB12679,"WP 1066",,https://go.drugbank.com/drugs/DB12679
DB12680,Intepirdine,,https://go.drugbank.com/drugs/DB12680
DB12681,Salirasib,,https://go.drugbank.com/drugs/DB12681
DB12682,Mubritinib,,https://go.drugbank.com/drugs/DB12682
DB12683,Lumretuzumab,,https://go.drugbank.com/drugs/DB12683
DB12684,Aviscumine,,https://go.drugbank.com/drugs/DB12684
DB12685,K-134,,https://go.drugbank.com/drugs/DB12685
DB12686,PHA-793887,,https://go.drugbank.com/drugs/DB12686
DB12687,Vesatolimod,,https://go.drugbank.com/drugs/DB12687
DB12688,"Moxetumomab Pasudotox",,https://go.drugbank.com/drugs/DB12688
DB12689,Azeliragon,,https://go.drugbank.com/drugs/DB12689
DB12690,LY-2584702,,https://go.drugbank.com/drugs/DB12690
DB12691,UK-432097,,https://go.drugbank.com/drugs/DB12691
DB12692,Gusperimus,,https://go.drugbank.com/drugs/DB12692
DB12693,Ritanserin,,https://go.drugbank.com/drugs/DB12693
DB12694,CE-326597,,https://go.drugbank.com/drugs/DB12694
DB12695,"Phenethyl Isothiocyanate",,https://go.drugbank.com/drugs/DB12695
DB12696,BMS-582949,,https://go.drugbank.com/drugs/DB12696
DB12697,Methylselenocysteine,,https://go.drugbank.com/drugs/DB12697
DB12698,Ibalizumab,,https://go.drugbank.com/drugs/DB12698
DB12699,Balugrastim,,https://go.drugbank.com/drugs/DB12699
DB12700,Solamargine,,https://go.drugbank.com/drugs/DB12700
DB12701,Intetumumab,,https://go.drugbank.com/drugs/DB12701
DB12702,Velusetrag,,https://go.drugbank.com/drugs/DB12702
DB12703,Omipalisib,,https://go.drugbank.com/drugs/DB12703
DB12704,Spiradoline,,https://go.drugbank.com/drugs/DB12704
DB12705,Cenerimod,,https://go.drugbank.com/drugs/DB12705
DB12706,Seletalisib,,https://go.drugbank.com/drugs/DB12706
DB12707,AR-42,,https://go.drugbank.com/drugs/DB12707
DB12708,Sulprostone,,https://go.drugbank.com/drugs/DB12708
DB12709,Tributyrin,,https://go.drugbank.com/drugs/DB12709
DB12710,Perazine,,https://go.drugbank.com/drugs/DB12710
DB12711,LTX-109,,https://go.drugbank.com/drugs/DB12711
DB12712,Pilsicainide,,https://go.drugbank.com/drugs/DB12712
DB12713,Sotagliflozin,,https://go.drugbank.com/drugs/DB12713
DB12714,Nerispirdine,,https://go.drugbank.com/drugs/DB12714
DB12715,MSX-122,,https://go.drugbank.com/drugs/DB12715
DB12716,NB-001,,https://go.drugbank.com/drugs/DB12716
DB12717,Mibampator,,https://go.drugbank.com/drugs/DB12717
DB12718,Carlumab,,https://go.drugbank.com/drugs/DB12718
DB12719,"Turofexorate isopropyl",,https://go.drugbank.com/drugs/DB12719
DB12720,Nivocasan,,https://go.drugbank.com/drugs/DB12720
DB12721,RO-5028442,,https://go.drugbank.com/drugs/DB12721
DB12722,"N-sulfoglucosamine sulfohydrolase recombinant",,https://go.drugbank.com/drugs/DB12722
DB12724,AZD-7295,,https://go.drugbank.com/drugs/DB12724
DB12725,TD-8954,,https://go.drugbank.com/drugs/DB12725
DB12726,Monteplase,,https://go.drugbank.com/drugs/DB12726
DB12727,Perfosfamide,,https://go.drugbank.com/drugs/DB12727
DB12728,Fenpropidin,,https://go.drugbank.com/drugs/DB12728
DB12729,ASP-3026,,https://go.drugbank.com/drugs/DB12729
DB12730,"Dolastatin 10",,https://go.drugbank.com/drugs/DB12730
DB12731,Daporinad,,https://go.drugbank.com/drugs/DB12731
DB12732,Firategrast,,https://go.drugbank.com/drugs/DB12732
DB12733,Dipraglurant,,https://go.drugbank.com/drugs/DB12733
DB12734,Demcizumab,,https://go.drugbank.com/drugs/DB12734
DB12736,Etanidazole,,https://go.drugbank.com/drugs/DB12736
DB12737,Brontictuzumab,,https://go.drugbank.com/drugs/DB12737
DB12738,Tiplimotide,,https://go.drugbank.com/drugs/DB12738
DB12739,Bindarit,,https://go.drugbank.com/drugs/DB12739
DB12740,CC-115,,https://go.drugbank.com/drugs/DB12740
DB12741,DTP-348,,https://go.drugbank.com/drugs/DB12741
DB12742,Amuvatinib,,https://go.drugbank.com/drugs/DB12742
DB12743,Z-160,,https://go.drugbank.com/drugs/DB12743
DB12744,CGI-1842,,https://go.drugbank.com/drugs/DB12744
DB12745,GSK-690693,,https://go.drugbank.com/drugs/DB12745
DB12746,AKN-028,,https://go.drugbank.com/drugs/DB12746
DB12747,Tertomotide,,https://go.drugbank.com/drugs/DB12747
DB12748,LTX-315,,https://go.drugbank.com/drugs/DB12748
DB12749,Butylphthalide,,https://go.drugbank.com/drugs/DB12749
DB12750,"N-omega-nitro-L-arginine methyl ester",,https://go.drugbank.com/drugs/DB12750
DB12751,"Malic acid",,https://go.drugbank.com/drugs/DB12751
DB12752,Bucindolol,,https://go.drugbank.com/drugs/DB12752
DB12753,Racivir,,https://go.drugbank.com/drugs/DB12753
DB12754,Iodide,,https://go.drugbank.com/drugs/DB12754
DB12755,"Zoptarelin doxorubicin",,https://go.drugbank.com/drugs/DB12755
DB12756,TAK-901,,https://go.drugbank.com/drugs/DB12756
DB12757,Pelitrexol,,https://go.drugbank.com/drugs/DB12757
DB12758,Atreleuton,,https://go.drugbank.com/drugs/DB12758
DB12759,Suptavumab,,https://go.drugbank.com/drugs/DB12759
DB12760,GW-493838,,https://go.drugbank.com/drugs/DB12760
DB12761,Timcodar,,https://go.drugbank.com/drugs/DB12761
DB12762,Rabacfosadine,,https://go.drugbank.com/drugs/DB12762
DB12763,MK-1496,,https://go.drugbank.com/drugs/DB12763
DB12764,ABC-294640,,https://go.drugbank.com/drugs/DB12764
DB12765,"Methyl isocyanate",,https://go.drugbank.com/drugs/DB12765
DB12766,Cicletanine,,https://go.drugbank.com/drugs/DB12766
DB12767,Gaxilose,,https://go.drugbank.com/drugs/DB12767
DB12768,"BCG vaccine",,https://go.drugbank.com/drugs/DB12768
DB12769,Lometrexol,,https://go.drugbank.com/drugs/DB12769
DB12770,Lafutidine,,https://go.drugbank.com/drugs/DB12770
DB12771,Hydroxytyrosol,,https://go.drugbank.com/drugs/DB12771
DB12773,Sifalimumab,,https://go.drugbank.com/drugs/DB12773
DB12774,AZD-8055,,https://go.drugbank.com/drugs/DB12774
DB12775,Abituzumab,,https://go.drugbank.com/drugs/DB12775
DB12776,E-6005,,https://go.drugbank.com/drugs/DB12776
DB12777,Somatoprim,,https://go.drugbank.com/drugs/DB12777
DB12778,Rivipansel,,https://go.drugbank.com/drugs/DB12778
DB12779,Higenamine,,https://go.drugbank.com/drugs/DB12779
DB12780,Quinfamide,,https://go.drugbank.com/drugs/DB12780
DB12781,Balaglitazone,,https://go.drugbank.com/drugs/DB12781
DB12782,SCH-486757,,https://go.drugbank.com/drugs/DB12782
DB12783,Benserazide,,https://go.drugbank.com/drugs/DB12783
DB12784,NS-018,,https://go.drugbank.com/drugs/DB12784
DB12785,Furaprevir,,https://go.drugbank.com/drugs/DB12785
DB12786,"Alvircept Sudotox",,https://go.drugbank.com/drugs/DB12786
DB12787,Norethandrolone,,https://go.drugbank.com/drugs/DB12787
DB12788,"Glucagon-like peptide II",,https://go.drugbank.com/drugs/DB12788
DB12789,Dinoprost,,https://go.drugbank.com/drugs/DB12789
DB12791,Laninamivir,,https://go.drugbank.com/drugs/DB12791
DB12792,Boscalid,,https://go.drugbank.com/drugs/DB12792
DB12793,Condoliase,,https://go.drugbank.com/drugs/DB12793
DB12794,p-Quaterphenyl,,https://go.drugbank.com/drugs/DB12794
DB12795,CMX-2043,,https://go.drugbank.com/drugs/DB12795
DB12796,MRX-I,,https://go.drugbank.com/drugs/DB12796
DB12797,Ecromeximab,,https://go.drugbank.com/drugs/DB12797
DB12798,Relenopride,,https://go.drugbank.com/drugs/DB12798
DB12799,Laniquidar,,https://go.drugbank.com/drugs/DB12799
DB12800,CHF-6001,,https://go.drugbank.com/drugs/DB12800
DB12802,Picropodophyllin,,https://go.drugbank.com/drugs/DB12802
DB12803,Dichloroisoproterenol,,https://go.drugbank.com/drugs/DB12803
DB12804,Daniquidone,,https://go.drugbank.com/drugs/DB12804
DB12805,Ataciguat,,https://go.drugbank.com/drugs/DB12805
DB12806,GSK-1004723,,https://go.drugbank.com/drugs/DB12806
DB12807,"Naptumomab Estafenatox",,https://go.drugbank.com/drugs/DB12807
DB12808,Trifarotene,,https://go.drugbank.com/drugs/DB12808
DB12809,BK-MDA,,https://go.drugbank.com/drugs/DB12809
DB12810,AN-2718,,https://go.drugbank.com/drugs/DB12810
DB12812,"Palomid 529",,https://go.drugbank.com/drugs/DB12812
DB12813,"Radium Ra-223",,https://go.drugbank.com/drugs/DB12813
DB12814,"Cepeginterferon alfa-2B",,https://go.drugbank.com/drugs/DB12814
DB12815,Crotedumab,,https://go.drugbank.com/drugs/DB12815
DB12816,Terpinen-4-ol,,https://go.drugbank.com/drugs/DB12816
DB12817,Zoliflodacin,,https://go.drugbank.com/drugs/DB12817
DB12818,NM-3,,https://go.drugbank.com/drugs/DB12818
DB12819,GSI-136,,https://go.drugbank.com/drugs/DB12819
DB12820,Concizumab,,https://go.drugbank.com/drugs/DB12820
DB12821,Perflubutane,,https://go.drugbank.com/drugs/DB12821
DB12822,"Pancreatic Polypeptide",,https://go.drugbank.com/drugs/DB12822
DB12823,Tecarfarin,,https://go.drugbank.com/drugs/DB12823
DB12824,Monalizumab,,https://go.drugbank.com/drugs/DB12824
DB12825,Lefamulin,,https://go.drugbank.com/drugs/DB12825
DB12826,Depatuxizumab,,https://go.drugbank.com/drugs/DB12826
DB12827,Indoximod,,https://go.drugbank.com/drugs/DB12827
DB12829,Amithiozone,,https://go.drugbank.com/drugs/DB12829
DB12830,Cebranopadol,,https://go.drugbank.com/drugs/DB12830
DB12831,Gabexate,,https://go.drugbank.com/drugs/DB12831
DB12832,Prednimustine,,https://go.drugbank.com/drugs/DB12832
DB12833,Tandospirone,,https://go.drugbank.com/drugs/DB12833
DB12834,Secnidazole,,https://go.drugbank.com/drugs/DB12834
DB12835,"Olipudase alfa",,https://go.drugbank.com/drugs/DB12835
DB12836,Grapiprant,,https://go.drugbank.com/drugs/DB12836
DB12837,UK-500001,,https://go.drugbank.com/drugs/DB12837
DB12838,Tetrasul,,https://go.drugbank.com/drugs/DB12838
DB12839,Pegvaliase,,https://go.drugbank.com/drugs/DB12839
DB12840,Pirnabine,,https://go.drugbank.com/drugs/DB12840
DB12841,"Glial growth factor 2",,https://go.drugbank.com/drugs/DB12841
DB12842,Pegamotecan,,https://go.drugbank.com/drugs/DB12842
DB12843,Oleandrin,,https://go.drugbank.com/drugs/DB12843
DB12844,Rontalizumab,,https://go.drugbank.com/drugs/DB12844
DB12845,Amatuximab,,https://go.drugbank.com/drugs/DB12845
DB12846,Reproterol,,https://go.drugbank.com/drugs/DB12846
DB12847,Pyroxamide,,https://go.drugbank.com/drugs/DB12847
DB12848,PF-04217903,,https://go.drugbank.com/drugs/DB12848
DB12849,Clazakizumab,,https://go.drugbank.com/drugs/DB12849
DB12850,Etalocib,,https://go.drugbank.com/drugs/DB12850
DB12851,Miravirsen,,https://go.drugbank.com/drugs/DB12851
DB12852,MK-0752,,https://go.drugbank.com/drugs/DB12852
DB12853,DA-6886,,https://go.drugbank.com/drugs/DB12853
DB12854,BMS-908662,,https://go.drugbank.com/drugs/DB12854
DB12855,Apricitabine,,https://go.drugbank.com/drugs/DB12855
DB12856,Timonacic,,https://go.drugbank.com/drugs/DB12856
DB12857,NVP-LEQ-506,,https://go.drugbank.com/drugs/DB12857
DB12858,LY-377604,,https://go.drugbank.com/drugs/DB12858
DB12859,Tantalum,,https://go.drugbank.com/drugs/DB12859
DB12860,Actinium,,https://go.drugbank.com/drugs/DB12860
DB12861,Rimeporide,,https://go.drugbank.com/drugs/DB12861
DB12862,"Glucose Oxidase",,https://go.drugbank.com/drugs/DB12862
DB12863,Sivelestat,,https://go.drugbank.com/drugs/DB12863
DB12864,Melarsoprol,,https://go.drugbank.com/drugs/DB12864
DB12865,Etelcalcetide,http://www.wikidata.org/entity/Q21098973,https://go.drugbank.com/drugs/DB12865
DB12866,Pradigastat,,https://go.drugbank.com/drugs/DB12866
DB12867,Benperidol,,https://go.drugbank.com/drugs/DB12867
DB12868,Intoplicine,,https://go.drugbank.com/drugs/DB12868
DB12869,Eliprodil,,https://go.drugbank.com/drugs/DB12869
DB12870,"Buthionine Sulfoximine",,https://go.drugbank.com/drugs/DB12870
DB12871,Burlulipase,,https://go.drugbank.com/drugs/DB12871
DB12872,"Vonicog Alfa",,https://go.drugbank.com/drugs/DB12872
DB12873,Dianhydrogalactitol,,https://go.drugbank.com/drugs/DB12873
DB12874,Quizartinib,,https://go.drugbank.com/drugs/DB12874
DB12875,Mavatrep,,https://go.drugbank.com/drugs/DB12875
DB12876,GS-9256,,https://go.drugbank.com/drugs/DB12876
DB12877,Oxatomide,,https://go.drugbank.com/drugs/DB12877
DB12878,AV-101,,https://go.drugbank.com/drugs/DB12878
DB12879,Omigapil,,https://go.drugbank.com/drugs/DB12879
DB12880,Interleukin-10,,https://go.drugbank.com/drugs/DB12880
DB12881,Indole-3-carbinol,,https://go.drugbank.com/drugs/DB12881
DB12882,Ombrabulin,,https://go.drugbank.com/drugs/DB12882
DB12883,Eltoprazine,,https://go.drugbank.com/drugs/DB12883
DB12884,Lavoltidine,,https://go.drugbank.com/drugs/DB12884
DB12885,CF-102,,https://go.drugbank.com/drugs/DB12885
DB12886,GSK-1521498,,https://go.drugbank.com/drugs/DB12886
DB12887,Tazemetostat,,https://go.drugbank.com/drugs/DB12887
DB12888,Ezutromid,,https://go.drugbank.com/drugs/DB12888
DB12889,Velneperit,,https://go.drugbank.com/drugs/DB12889
DB12890,Dihydrexidine,,https://go.drugbank.com/drugs/DB12890
DB12891,Ozanezumab,,https://go.drugbank.com/drugs/DB12891
DB12892,MGB-BP-3,,https://go.drugbank.com/drugs/DB12892
DB12893,"Sacituzumab govitecan",,https://go.drugbank.com/drugs/DB12893
DB12894,Raluridine,,https://go.drugbank.com/drugs/DB12894
DB12895,TD-139,,https://go.drugbank.com/drugs/DB12895
DB12896,PSI-352938,,https://go.drugbank.com/drugs/DB12896
DB12897,MK-7622,,https://go.drugbank.com/drugs/DB12897
DB12898,"Calcitonin eel",,https://go.drugbank.com/drugs/DB12898
DB12899,TT-301,,https://go.drugbank.com/drugs/DB12899
DB12900,Irdabisant,,https://go.drugbank.com/drugs/DB12900
DB12901,Fiacitabine,,https://go.drugbank.com/drugs/DB12901
DB12902,Trofosfamide,,https://go.drugbank.com/drugs/DB12902
DB12903,DEBIO-1347,,https://go.drugbank.com/drugs/DB12903
DB12904,ZSTK-474,,https://go.drugbank.com/drugs/DB12904
DB12905,"Samarium Sm-153",,https://go.drugbank.com/drugs/DB12905
DB12906,LY-2334737,,https://go.drugbank.com/drugs/DB12906
DB12907,Mannose,,https://go.drugbank.com/drugs/DB12907
DB12908,Denenicokin,,https://go.drugbank.com/drugs/DB12908
DB12909,"Factor XIII (human)",,https://go.drugbank.com/drugs/DB12909
DB12910,Emicerfont,,https://go.drugbank.com/drugs/DB12910
DB12911,Nicoboxil,,https://go.drugbank.com/drugs/DB12911
DB12912,Nolatrexed,,https://go.drugbank.com/drugs/DB12912
DB12914,MGL-3196,,https://go.drugbank.com/drugs/DB12914
DB12915,"Corticorelin acetate",,https://go.drugbank.com/drugs/DB12915
DB12916,Mitolactol,,https://go.drugbank.com/drugs/DB12916
DB12917,Bimekizumab,,https://go.drugbank.com/drugs/DB12917
DB12919,T-62,,https://go.drugbank.com/drugs/DB12919
DB12920,Pinometostat,,https://go.drugbank.com/drugs/DB12920
DB12921,Chlorsulfaquinoxaline,,https://go.drugbank.com/drugs/DB12921
DB12923,Gallopamil,,https://go.drugbank.com/drugs/DB12923
DB12924,Ozenoxacin,,https://go.drugbank.com/drugs/DB12924
DB12925,Crolibulin,,https://go.drugbank.com/drugs/DB12925
DB12926,Cafedrine,,https://go.drugbank.com/drugs/DB12926
DB12927,Theodrenaline,,https://go.drugbank.com/drugs/DB12927
DB12928,GET-73,,https://go.drugbank.com/drugs/DB12928
DB12929,JNJ-39220675,,https://go.drugbank.com/drugs/DB12929
DB12930,Opipramol,,https://go.drugbank.com/drugs/DB12930
DB12931,Fenobam,,https://go.drugbank.com/drugs/DB12931
DB12932,Merotocin,,https://go.drugbank.com/drugs/DB12932
DB12933,RO-4987655,,https://go.drugbank.com/drugs/DB12933
DB12934,Granotapide,,https://go.drugbank.com/drugs/DB12934
DB12935,"Remogliflozin etabonate",,https://go.drugbank.com/drugs/DB12935
DB12937,Quercetin-3'-O-phosphate,,https://go.drugbank.com/drugs/DB12937
DB12938,Isoxaflutole,,https://go.drugbank.com/drugs/DB12938
DB12939,"Nikkomycin Z",,https://go.drugbank.com/drugs/DB12939
DB12940,"Helium He-3",,https://go.drugbank.com/drugs/DB12940
DB12941,Darolutamide,,https://go.drugbank.com/drugs/DB12941
DB12942,Lactitol,,https://go.drugbank.com/drugs/DB12942
DB12943,Milatuzumab,,https://go.drugbank.com/drugs/DB12943
DB12944,Phloroglucinol,,https://go.drugbank.com/drugs/DB12944
DB12945,Dihydralazine,,https://go.drugbank.com/drugs/DB12945
DB12946,"8-cyclopentyl-1,3-dipropylxanthine",,https://go.drugbank.com/drugs/DB12946
DB12947,Doxifluridine,,https://go.drugbank.com/drugs/DB12947
DB12948,Didox,,https://go.drugbank.com/drugs/DB12948
DB12949,PF-03382792,,https://go.drugbank.com/drugs/DB12949
DB12950,Albusomatropin,,https://go.drugbank.com/drugs/DB12950
DB12951,Pivagabine,,https://go.drugbank.com/drugs/DB12951
DB12952,Methylprednisone,,https://go.drugbank.com/drugs/DB12952
DB12953,Disitertide,,https://go.drugbank.com/drugs/DB12953
DB12954,Terizidone,,https://go.drugbank.com/drugs/DB12954
DB12955,Delparantag,,https://go.drugbank.com/drugs/DB12955
DB12956,Vantictumab,,https://go.drugbank.com/drugs/DB12956
DB12957,5-fluoro-2'-deoxycytidine,,https://go.drugbank.com/drugs/DB12957
DB12958,Prothipendyl,,https://go.drugbank.com/drugs/DB12958
DB12959,IOWH-032,,https://go.drugbank.com/drugs/DB12959
DB12960,INCB-9471,,https://go.drugbank.com/drugs/DB12960
DB12961,"Leukotriene B4",,https://go.drugbank.com/drugs/DB12961
DB12962,CP-547632,,https://go.drugbank.com/drugs/DB12962
DB12963,CCX-354,,https://go.drugbank.com/drugs/DB12963
DB12964,Lerisetron,,https://go.drugbank.com/drugs/DB12964
DB12965,Silver,,https://go.drugbank.com/drugs/DB12965
DB12966,Falnidamol,,https://go.drugbank.com/drugs/DB12966
DB12967,Mitoguazone,,https://go.drugbank.com/drugs/DB12967
DB12968,DONU,,https://go.drugbank.com/drugs/DB12968
DB12969,Methylinositol,,https://go.drugbank.com/drugs/DB12969
DB12970,Levoglucose,,https://go.drugbank.com/drugs/DB12970
DB12971,Pactimibe,,https://go.drugbank.com/drugs/DB12971
DB12972,Sepranolone,,https://go.drugbank.com/drugs/DB12972
DB12973,Serlopitant,,https://go.drugbank.com/drugs/DB12973
DB12974,Roniciclib,,https://go.drugbank.com/drugs/DB12974
DB12975,Pyronaridine,,https://go.drugbank.com/drugs/DB12975
DB12976,Robatumumab,,https://go.drugbank.com/drugs/DB12976
DB12977,"Simenepag isopropyl",,https://go.drugbank.com/drugs/DB12977
DB12978,Pexidartinib,,https://go.drugbank.com/drugs/DB12978
DB12979,Nepicastat,,https://go.drugbank.com/drugs/DB12979
DB12980,CHS-828,,https://go.drugbank.com/drugs/DB12980
DB12981,XL-888,,https://go.drugbank.com/drugs/DB12981
DB12982,Silicon,,https://go.drugbank.com/drugs/DB12982
DB12983,Phthalocyanine,,https://go.drugbank.com/drugs/DB12983
DB12984,Larotaxel,,https://go.drugbank.com/drugs/DB12984
DB12985,Quisinostat,,https://go.drugbank.com/drugs/DB12985
DB12986,VS-5584,,https://go.drugbank.com/drugs/DB12986
DB12987,Penclomedine,,https://go.drugbank.com/drugs/DB12987
DB12988,LY-518674,,https://go.drugbank.com/drugs/DB12988
DB12989,Neosaxitoxin,,https://go.drugbank.com/drugs/DB12989
DB12990,Icosabutate,,https://go.drugbank.com/drugs/DB12990
DB12991,Deoxyspergualin,,https://go.drugbank.com/drugs/DB12991
DB12992,"Bleomycin A6",,https://go.drugbank.com/drugs/DB12992
DB12993,Berkelium,,https://go.drugbank.com/drugs/DB12993
DB12994,"MIP-1095 I-123",,https://go.drugbank.com/drugs/DB12994
DB12996,Acteoside,,https://go.drugbank.com/drugs/DB12996
DB12997,Brilacidin,,https://go.drugbank.com/drugs/DB12997
DB12998,PF-00217830,,https://go.drugbank.com/drugs/DB12998
DB12999,MK-6186,,https://go.drugbank.com/drugs/DB12999
DB13000,PCI-27483,,https://go.drugbank.com/drugs/DB13000
DB13001,Tinoridine,,https://go.drugbank.com/drugs/DB13001
DB13002,HKI-357,,https://go.drugbank.com/drugs/DB13002
DB13003,Cortivazol,,https://go.drugbank.com/drugs/DB13003
DB13004,Mavoglurant,,https://go.drugbank.com/drugs/DB13004
DB13005,Rebastinib,,https://go.drugbank.com/drugs/DB13005
DB13006,Cibinetide,,https://go.drugbank.com/drugs/DB13006
DB13007,"Enfortumab vedotin",,https://go.drugbank.com/drugs/DB13007
DB13008,"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane",,https://go.drugbank.com/drugs/DB13008
DB13009,Carbendazim,,https://go.drugbank.com/drugs/DB13009
DB13010,4-isothioureidobutyronitrile,,https://go.drugbank.com/drugs/DB13010
DB13011,Diethylhomospermine,,https://go.drugbank.com/drugs/DB13011
DB13012,AQX-1125,,https://go.drugbank.com/drugs/DB13012
DB13013,LFF-571,,https://go.drugbank.com/drugs/DB13013
DB13014,Hypericin,,https://go.drugbank.com/drugs/DB13014
DB13016,LY-2300559,,https://go.drugbank.com/drugs/DB13016
DB13017,"Rovalpituzumab Tesirine",,https://go.drugbank.com/drugs/DB13017
DB13018,Dimiracetam,,https://go.drugbank.com/drugs/DB13018
DB13019,Henatinib,,https://go.drugbank.com/drugs/DB13019
DB13020,Apratastat,,https://go.drugbank.com/drugs/DB13020
DB13021,123I-iodometomidate,,https://go.drugbank.com/drugs/DB13021
